V1	V2
PF3D7_1452500	GO:0005484,GO:0005802,GO:0006886,GO:0031201
PF3D7_1453300	GO:0020011
PF3D7_1453500	GO:0016021,GO:0020011,GO:0044312,GO:0050661
PF3D7_1453700	GO:0005634,GO:0005737,GO:0006457,GO:0032780,GO:0051087
PF3D7_1453800	GO:0004345,GO:0005829,GO:0006098,GO:0008144,GO:0017057,GO:0051156
PF3D7_1454000	GO:0003723
PF3D7_1454100	GO:0000213,GO:0000214,GO:0006388
PF3D7_1454200	GO:0006351
PF3D7_1454300	GO:0004674,GO:0006468,GO:0009594
PF3D7_1454400	GO:0004177,GO:0005829,GO:0006508,GO:0020020,GO:0042540,GO:0042803,GO:0070006
PF3D7_1454500	GO:0005506,GO:0005739,GO:0006879
PF3D7_1454600	GO:0000314,GO:0005739
PF3D7_1454700	GO:0004616,GO:0005622,GO:0005634,GO:0005829,GO:0006098,GO:0042493
PF3D7_1455000	GO:0004722,GO:0005634,GO:0005737,GO:0006470
PF3D7_1455100	GO:0005634,GO:0005737,GO:0045177
PF3D7_1455300	GO:0005634
PF3D7_1455400	GO:0016020,GO:0020020,GO:0044179
PF3D7_1455500	GO:0005634,GO:0005802,GO:0006886,GO:0030131
PF3D7_1455700	GO:0005634
PF3D7_1455800	GO:0020003,GO:0032991,GO:0044312,GO:0051301
PF3D7_1455900	GO:0019348,GO:0020011,GO:0102389
PF3D7_1456000	GO:0005634,GO:0043565
PF3D7_1456100	GO:0004372,GO:0005739
PF3D7_1456500	GO:0005634
PF3D7_1456600	GO:0005739
PF3D7_1456800	GO:0005634,GO:0006885,GO:0009678,GO:0015078,GO:0016021,GO:0020020
PF3D7_1457000	GO:0005783,GO:0006465,GO:0008233,GO:0009986,GO:0020009,GO:0042493,GO:0042803
PF3D7_1457200	GO:0005829
PF3D7_1457300	GO:0005634,GO:0020011,GO:0031369
PF3D7_1457500	GO:0005634,GO:0005737,GO:0006886,GO:0016887
PF3D7_1458000	GO:0006508,GO:0008234,GO:0042540,GO:0044409
PF3D7_1458100	GO:0005739,GO:0020011
PF3D7_1458400	GO:0008483,GO:0008696
PF3D7_1458500	GO:0005634
PF3D7_1459000	GO:0003723,GO:0004004,GO:0005634,GO:0005737,GO:0016887,GO:0017116,GO:0032508,GO:0033678,GO:0033679
PF3D7_1459400	GO:0005634,GO:0044409
PF3D7_1459600	GO:0005634
PF3D7_1459700	GO:0004733
PF3D7_1459800	GO:0045177
PF3D7_1459900	GO:0016021,GO:0020008,GO:0045177
PF3D7_1460000	GO:0005829,GO:0042966
PF3D7_1460100	GO:0020020,GO:0032266
PF3D7_1460300	GO:0003735,GO:0005634
PF3D7_1460400	GO:0000151,GO:0000338,GO:0016579,GO:0019784,GO:0043130
PF3D7_1460500	GO:0005634
PF3D7_1460600	GO:0070258,GO:0071944
PF3D7_1460700	GO:0003735,GO:0005634,GO:0006412,GO:0022625
PF3D7_1460800	GO:0005634
PF3D7_1460900	GO:0000312,GO:0003735,GO:0005739,GO:0006412,GO:0020011
PF3D7_1461200	GO:0006364,GO:0032040,GO:0034457,GO:0042274
PF3D7_1461300	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1461400	GO:0005634
PF3D7_1461600	GO:0000398,GO:0005634,GO:0005681
PF3D7_1461900	GO:0004832,GO:0006438
PF3D7_1462000	GO:0005829
PF3D7_1462300	GO:0005634
PF3D7_1462700	GO:0005739,GO:0005750,GO:0006122
PF3D7_1462800	GO:0004365,GO:0005515,GO:0005634,GO:0005829,GO:0006094,GO:0006096,GO:0009986,GO:0016020,GO:0020020,GO:0044409,GO:1903561
PF3D7_1463000	GO:0005634,GO:0016592
PF3D7_1463200	GO:0005634,GO:0005663,GO:0006272
PF3D7_1463300	GO:0003887,GO:0005658,GO:0071897
PF3D7_1463500	GO:0008525,GO:0015914
PF3D7_1463600	GO:0020011
PF3D7_1463700	GO:0000281,GO:0004693,GO:0005515,GO:0005737,GO:0010564,GO:0031952,GO:0045737
PF3D7_1463900	GO:0044164,GO:1990225
PF3D7_1464000	GO:0005634
PF3D7_1464600	GO:0005634,GO:0006470,GO:0020003,GO:0020005
PF3D7_1464700	GO:0000220,GO:0005634,GO:0007035,GO:0020020
PF3D7_1464900	GO:0004176,GO:0005634
PF3D7_1465000	GO:0005739,GO:0006119
PF3D7_1465200	GO:0016592
PF3D7_1465300	GO:0034414,GO:0042781
PF3D7_1465400	GO:0020036
PF3D7_1465500	GO:0005267,GO:0005886,GO:0071805
PF3D7_1465700	GO:0005737,GO:0035891,GO:0071976
PF3D7_1465900	GO:0003735,GO:0005634,GO:0006412,GO:0022627,GO:1903561
PF3D7_1466100	GO:0005634,GO:0005737,GO:0006470,GO:0008287
PF3D7_1466300	GO:0004175,GO:0005634,GO:0005838,GO:0006511
PF3D7_1466400	GO:0005634,GO:0010628,GO:0043565
PF3D7_1466600	GO:0005634
PF3D7_1466700	GO:0030687,GO:0042273
PF3D7_1466800	GO:0005634
PF3D7_1466900	GO:0005634
PF3D7_1467000	GO:0015095,GO:0015693,GO:0016021
PF3D7_1467100	GO:0003905,GO:0006284,GO:0019104
PF3D7_1467200	GO:0005634
PF3D7_1467300	GO:0020011,GO:0042493
PF3D7_1467400	GO:0020011
PF3D7_1467600	GO:0005634
PF3D7_1468100	GO:0005634
PF3D7_1468500	GO:0005783,GO:0005789,GO:0030433,GO:0030970
PF3D7_1468600	GO:0004012,GO:0016021
PF3D7_1468700	GO:0000339,GO:0003729,GO:0003743,GO:0005634,GO:0005737,GO:0006446,GO:0016281,GO:0016887,GO:0020020,GO:0033679,GO:1903561
PF3D7_1468800	GO:0000398,GO:0003723,GO:0005634,GO:0005681
PF3D7_1468900	GO:0005634
PF3D7_1469000	GO:0003743,GO:0006413,GO:0020011,GO:0043022
PF3D7_1469200	GO:0005634,GO:0005737,GO:0005783,GO:0016791
PF3D7_1469300	GO:0051082
PF3D7_1469400	GO:0005337,GO:0016021
PF3D7_1469600	GO:0003989,GO:0004075,GO:0006633,GO:0009317,GO:0009343,GO:0009374,GO:0020011
PF3D7_1470000	GO:0005515
PF3D7_1470400	GO:0005739
PF3D7_1470500	GO:0016020,GO:0046068,GO:0047555
PF3D7_1470600	GO:0005634
PF3D7_1470700	GO:0005634
PF3D7_1470800	GO:0020011
PF3D7_1470900	GO:0004175,GO:0006511
PF3D7_1471000	GO:0003963,GO:0006364,GO:0030686
PF3D7_1471100	GO:0005515,GO:0005634,GO:0015267,GO:0020005,GO:0020026,GO:0044161,GO:0044409,GO:0044658,GO:0097619,GO:1903561
PF3D7_1471200	GO:0005887,GO:0008271,GO:0008272,GO:0015103,GO:0016020,GO:0016021,GO:0042493
PF3D7_1471400	GO:0005634
PF3D7_1472000	GO:0000350,GO:0000389,GO:0000974,GO:0071020
PF3D7_1472100	GO:0016192,GO:0020036
PF3D7_1472200	GO:0000118,GO:0004407,GO:0005634,GO:0006325,GO:0006355
PF3D7_1472300	GO:0016021
PF3D7_1472600	GO:0003756,GO:0005783,GO:0006457
PF3D7_1472700	GO:0003899,GO:0006351,GO:0020011
PF3D7_1472800	GO:0020011
PF3D7_1472900	GO:0004151,GO:0005634,GO:0006207
PF3D7_1473200	GO:0005634,GO:0020036
PF3D7_1473700	GO:0005634,GO:0006606,GO:0044613
PF3D7_1474100	GO:0000315,GO:0005739
PF3D7_1474200	GO:0016021
PF3D7_1474500	GO:0000398,GO:0003723,GO:0005634,GO:0005681,GO:0005686
PF3D7_1474600	GO:0005783,GO:0016021
PF3D7_1474800	GO:0004175,GO:0005634,GO:0005839,GO:0006511
PF3D7_1474900	GO:0000932,GO:0003729,GO:0005634,GO:0005737,GO:0006402,GO:0043186
PF3D7_1475000	GO:0006366,GO:0070847
PF3D7_1475300	GO:0005739,GO:0008535
PF3D7_1475400	GO:0016021,GO:0030522,GO:0031362,GO:0046907
PF3D7_1475500	GO:0005515,GO:0005737,GO:0020003,GO:0044312,GO:0044877
PF3D7_1475600	GO:0005634
PF3D7_1475700	GO:0005198,GO:0005874,GO:0007018
PF3D7_1476000	GO:0020036
PF3D7_1476100	GO:0020005
PF3D7_1476200	GO:0020036,GO:0044538
PF3D7_1476300	GO:0005634,GO:0044538
PF3D7_1476600	GO:0044538
PF3D7_1476700	GO:0016787
PF3D7_1476800	GO:0016787
PF3D7_1477100	GO:0043657
PF3D7_1477200	GO:0043657
PF3D7_1477300	GO:0020003,GO:0030430
PF3D7_1477400	GO:0043657
PF3D7_1477500	GO:0043657
PF3D7_1477600	GO:0009986,GO:0044228
PF3D7_1477700	GO:0020003
PF3D7_1477800	GO:0000036,GO:0030497
PF3D7_1478000	GO:0020036,GO:0043657
PF3D7_1478100	GO:0043657
PF3D7_1478600	GO:0030430
PF3D7_1478800	GO:0020036,GO:0043657
PF3D7_1479000	GO:0004467,GO:0006631,GO:0030430
PF3D7_1479100	GO:0043657
PF3D7_1479200	GO:0043657
PF3D7_1479400	GO:0020002,GO:0020033
PF3D7_1479500	GO:0020013,GO:0020036
PF3D7_1479600	GO:0020002,GO:0020033
PF3D7_1479700	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1479800	GO:0020002,GO:0020033
PF3D7_1479900	GO:0020013,GO:0020036
PF3D7_1480000	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_API01300	GO:0046677
PF3D7_API02900	GO:0020011
PF3D7_API03500	GO:0000027,GO:0003735
PF3D7_API03600	GO:0020011
PF3D7_API04000	GO:0016020,GO:0020011
PF3D7_API04200	GO:0020011
PF3D7_API04300	GO:0020011
PF3D7_API04400	GO:0020011
PF3D7_API04700	GO:0005515,GO:0020011,GO:1990229
PF3D7_MIT02300	GO:0042493
